GEOID,0,1
550259917030,,14.0
550259917020,,28.0
550250111031,,382.0
550250017071,,7.0
550250017041,,1.0
550250017061,,3.0
550250128001,,2254.0
550250019011,,6.0
550250105031,,162.0
550250105041,,191.0
550250112011,,2174.0
550250109071,,3348.0
550250003021,,112.0
550250019021,,27.0
550250115081,,53.0
550250005061,,103.0
550250004101,,9.0
550250109081,,1780.0
550250132021,,233.0
550250107021,,1567.0
550250114031,,201.0
550250108021,,124.0
550250109051,,27.0
550250115071,,63.0
550250114051,,434.0
550250112021,,1422.0
550250109061,,130.0
550250108011,,46.0
550250004091,,44.0
550250132011,,5421.0
550250005051,,96.0
550250114071,,1565.0
550250014051,,507.0
550250014041,,200.0
550250111041,,203.0
550250026031,,108.0
550250114061,,134.0
550250114041,,25.0
550250003011,,15.0
550250120031,,157.0
550250120041,,1257.0
550250115041,,106.0
550250125011,,255.0
550250133011,,210.0
550250133021,,367.0
550250122021,,251.0
550250016061,,1.0
550250016041,,1.0
550250130001,,2917.0
550250022001,,37.0
550250002021,,227.0
550250121001,,3051.0
550250106001,,2238.0
550250115051,,62.0
550250131001,,2894.0
550250104001,,66.0
550250120021,,1544.0
550250117001,,2478.0
550250015011,,88.0
550250124001,,4991.0
550250013001,,108.0
550250014011,,49.0
550250015021,,51.0
550250020001,,44.0
550250021001,,78.0
550250023011,,94.0
550250024011,,81.0
550250026011,,70.0
550250030011,,89.0
550250030021,,107.0
550250031001,,98.0
550250115061,,260.0
550250116001,,232.0
550250119001,,2713.0
550250122011,,953.0
550250123001,,595.0
550250110001,,126.0
550250113011,,114.0
550250113021,,103.0
550250016031,,0.0
550250016051,,3.0
550250137001,,711.0
550250004081,,120.0
550250004061,,80.0
550250109031,,102.0
550250107011,,220.0
550250011021,,30.0
550250011011,,1.0
550250125021,,1085.0
550250105011,,286.0
550250026021,,478.0
550250032001,,266.0
550250101001,,95.0
550250102001,,183.0
550250103001,,153.0
550250118001,,2801.0
550250127001,,22693.0
550250129001,,5900.0
550250111011,,74.0
550250018021,,45.0
550250018041,,27.0
550250024021,,107.0
550250029001,,68.0
550250014021,,914.0
550250126001,,17883.0
550250009021,,17.0
550250023021,,467.0
550250004011,,158.0
550250004071,,75.0
550250027001,,64.0
550250028001,,128.0
550250001001,,152.0
550250002011,,153.0
550250002041,,84.0
550250002051,,109.0
550250025001,,536.0
550250004021,,99.0
550250005011,,179.0
550250005041,,79.0
550250006001,,52.0
550250007001,,84.0
550250008001,,62.0
550250009011,,63.0
550250010001,,144.0
550250012001,,19.0
550250107022,,942.0
550250026022,,80.0
550250118002,,3449.0
550250111032,,35.0
550250017072,,3.0
550250014052,,540.0
550250011012,,1.0
550250014042,,49.0
550250132012,,1952.0
550250132022,,358.0
550250111042,,101.0
550250108022,,467.0
550250114052,,343.0
550250019022,,28.0
550250019012,,37.0
550250109032,,122.0
550250003012,,5.0
550250109082,,1909.0
550250003022,,82.0
550250018042,,12.0
550250016042,,1.0
550250017062,,7.0
550250112012,,1962.0
550250109072,,1476.0
550250114032,,86.0
550250114062,,53.0
550250137002,,562.0
550250116002,,461.0
550250113012,,169.0
550250112022,,758.0
550250004062,,102.0
550250115072,,167.0
550250109052,,114.0
550250115082,,166.0
550250108012,,413.0
550250004102,,23.0
550250105032,,1471.0
550250005052,,82.0
550250005062,,23.0
550250104002,,85.0
550250015012,,40.0
550250103002,,24.0
550250002052,,38.0
550250105042,,90.0
550250120032,,292.0
550250114042,,67.0
550250125012,,29.0
550250004092,,23.0
550250109062,,164.0
550250031002,,87.0
550250115042,,126.0
550250004082,,70.0
550250105012,,521.0
550250126002,,4979.0
550250127002,,9531.0
550250119002,,5741.0
550250001002,,124.0
550250131002,,5111.0
550250129002,,10595.0
550250117002,,3342.0
550250004012,,92.0
550250014012,,11.0
550250014022,,78.0
550250018022,,15.0
550250020002,,84.0
550250021002,,38.0
550250022002,,67.0
550250023012,,179.0
550250024012,,64.0
550250026012,,37.0
550250030012,,116.0
550250030022,,127.0
550250115052,,41.0
550250120022,,2847.0
550250121002,,2808.0
550250122022,,131.0
550250123002,,168.0
550250128002,,1309.0
550250111012,,114.0
550250133012,,95.0
550250002042,,110.0
550250005042,,56.0
550250011022,,16.0
550250016032,,0.0
550250016052,,8.0
550250017042,,0.0
550250016062,,3.0
550250025002,,253.0
550250026032,,216.0
550250125022,,413.0
550250101002,,138.0
550250106002,,1314.0
550250107012,,89.0
550250110002,,145.0
550250113022,,179.0
550250133022,,288.0
550250024022,,128.0
550250028002,,62.0
550250130002,,1486.0
550250015022,,688.0
550250029002,,57.0
550250013002,,20.0
550250115062,,142.0
550250124002,,6424.0
550250027002,,84.0
550250002012,,99.0
550250002022,,94.0
550250004022,,148.0
550250004072,,85.0
550250005012,,72.0
550250006002,,14.0
550250007002,,100.0
550250008002,,185.0
550250009012,,39.0
550250009022,,54.0
550250010002,,59.0
550250012002,,55.0
550250111043,,189.0
550250111033,,25.0
550250026033,,125.0
550250019013,,22.0
550250118003,,795.0
550250017043,,5.0
550250017063,,1.0
550250018023,,2.0
550250103003,,62.0
550250016063,,0.0
550250132023,,1464.0
550250137003,,272.0
550250018043,,24.0
550250111013,,52.0
550250016033,,0.0
550250014043,,15.0
550250109053,,73.0
